onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomeParms_1	outcomeParms_2	outcomeParms_3	outcomeSigma	outcomePupilArea	guessEyeClosed	guessParms_1	guessParms_2	guessParms_3	guessSigma	guessPupilArea	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
406.612864301473	2.51138440468907	punish_vlpfc	409.124248706162	80	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	1	-1	excited	At this moment	2	2	11	212	VLPFC	349.587315112352	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	8	0	0	1	0	0
410.125244848192	6.02149868419764	panas_none	416.146743532389	81	5	14	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	jittery	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	1	0	1	0	0	1
417.147435718864	6.02167746084928	panas_none	423.169113179713	82	5	14	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	ashamed	At this moment	1	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	1	0	0	1
424.153354036629	6.02140100941062	panas_none	430.17475504604	83	5	14	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	distressed	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	1	0	0	1
431.184756664574	14.4358740185201	panas_none	445.620630683094	84	5	14	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	hostile	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	1	0	0	1
446.624041896492	2.51628154465556	punish_rtpj	449.140323441148	85	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	10	1	active	At this moment	1	2	11	212	RTPJ	638.655388116837	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	1	0	0	1	0	0
450.141036784619	2.51890994912389	punish_rtpj	452.659946733743	86	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	10	1	strong	At this moment	1	2	11	212	RTPJ	8.13909739255905	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	3	2	0	0	1	0	0
453.643899855465	2.51868039566278	punish_rtpj	456.162580251128	87	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	3	-1	alert	At this moment	1	2	11	212	RTPJ	81.2626214921474	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	6	3	0	0	1	0	0
457.148497800201	2.51695610028503	punish_rtpj	459.665453900486	88	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	3	-1	hostile	At this moment	5	2	11	212	RTPJ	137.9129537642	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	0	1	0	0
460.666213436753	2.51878053876754	punish_rtpj	463.18499397552	89	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	0	-1	distressed	At this moment	1	2	11	212	RTPJ	39.3238082230091	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	5	0	0	1	0	0
464.168987295598	2.51873575648665	punish_rtpj	466.687723052084	90	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	4	-1	inspired	At this moment	3	2	11	212	RTPJ	53.4679670333862	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	6	6	0	0	1	0	0
467.672018211961	2.53530803352595	punish_rtpj	470.207326245487	91	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	4	-1	proud	At this moment	4	2	11	212	RTPJ	55.8005261421204	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	6	7	0	0	1	0	0
471.208130564064	2.51876255536081	punish_rtpj	473.726893119425	92	3	15	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	4	-1	irritable	At this moment	2	2	11	212	RTPJ	306.560326904058	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	8	0	0	1	0	0
474.727781008154	6.0216249209642	panas_none	480.749405929118	93	5	16	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	determined	At this moment	5	2	11	212	NONE	n/a	0.9812734082397	n/a	n/a	n/a	n/a	284.533333333333	0.970023059185242	n/a	n/a	n/a	n/a	612.461538461538	22	1	0	1	0	0	0
481.738633490592	6.01620696625116	panas_none	487.754840456843	94	5	16	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	nervous	At this moment	1	2	11	212	NONE	n/a	0.729088639200999	n/a	n/a	n/a	n/a	612.497695852535	0.803228285933897	n/a	n/a	n/a	n/a	902.125	27	2	0	1	0	0	0
488.739015021831	6.03838549530502	panas_none	494.777400517136	95	5	16	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	proud	At this moment	3	2	11	212	NONE	n/a	0.812734082397004	n/a	n/a	n/a	n/a	496.233333333333	0.988470407378939	n/a	n/a	n/a	n/a	717.8	7	3	0	1	0	0	0
495.778098698109	9.65776086315515	panas_none	505.435859561265	96	5	16	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	guilty	At this moment	4	2	11	212	NONE	n/a	0.248439450686642	2342.46737368959	-1.2881754352828	0.00031937050517123	20.0864562900273	1052.6926910299	0.832436587240584	n/a	n/a	n/a	n/a	1146.48165137615	20	4	0	1	0	0	0
